Station_Name,Train_Count
BENIGANJ,4
SALBARI,4
SALAI BANWA,4
SAKKARAYA PA,4
FATEHPUR-SHE,4
FATEHPUR CHA,4
HER,4
HOL,4
GADIGANURU,4
GADHAKADA,4
PATOHAN,4
PATNA GHAT,4
TEJPURWA (HA,4
TEHARKA,4
TEEGAON,4
TAUHEED,4
TATI,4
TATAPPARAI,4
KATKAMASANDI,4
MANTAPAMPALL,4
MANOHARGANJ,4
CHIKSUGUR,4
CHIKNI ROAD,4
CHIKMAGALURU,4
CHIKBALLAPUR,4
KIVARLI,4
LINCH,4
HISVAHAL,4
HIRISAVE,4
FARHANTNAGAR,4
BHARATWADA,4
SALHANA,4
PARWAKHURD H,4
PARSOLI,4
LIHURI PH,4
BRIJ KISHOR,4
VANIROAD,4
LODHMA,4
CHITHARI HAL,4
CHITAL,4
BUDA BHARTHA,4
VALHA,4
BANNI MAHAMM,4
BANKODA,4
ARASALU,4
ARAON,4
SALKHAPUR,4
HIRAPUR,4
PARICHA THER,4
PARICHA,4
PARDHADE,4
PARBATONIA,4
PARAUNA,4
PARSA KHERA,4
PARSA KERWA,4
ERIODU,4
ERICH ROAD,4
ERALIGUL,4
SANGANER,4
BADAKHANDITA,4
HUNSENAHALLI,4
ELLENABAD,4
SAMAYANALLUR,4
SALPURA,4
SALPA,4
ARIGADA,4
BHARATKUND,4
LINGIRI,4
KODERMA TOWN,4
LONGPATIA,4
LONGAI,4
BANSADHARA P,4
BURAMARA,4
VALADAR,4
KIRATGARH,4
BARARA BUZUR,4
KIRANDUL,4
PARAMJEEVAR,4
PARA KHEDA,4
DURGAPURI,4
SAMUKTALA RO,4
ETAH,4
SANJAMALA,4
BEJNAL,4
INDAPUR,4
PANITOLA,4
PANIKHAITI,4
PANIHAR,4
SANDALPUR,4
DWARKAGANJ,4
DUSKHEDA,4
IKDORI,4
ICHAULI,4
PANJHAN,4
BELANKI,4
BELLARYCANTT,4
LORWADA,4
PAMIDI,4
PALSI,4
ISHARDASPUR,4
ISHAPUR KHER,4
PANELI MOTI,4
PANDURANGA S,4
DUGDA WASHAR,4
DUGANPUR,4
VAKAV,4
VAGHLI,4
LUNSERIYA,4
LUNIDHAR,4
PANDURANGA P,4
PANCHTALAVAD,4
PANCHRATNA,4
PALANA,4
PALDHI,4
LUKWASA,4
VADTAL SWAMI,4
VADIYA DEVLI,4
VADAMADURA,4
VADALUR,4
PANGRI,4
PANEVADI,4
BADWASI,4
BADULIPAR,4
DUMARA,4
ARAKU,4
INGORALA,4
MADDURU,4
MADANAPUR HA,4
BAZARGHAT,4
JAHANIKHERA,4
JAHANGIRABAD,4
PAKRA,4
PAKNI,4
PAKHRAULI,4
PAKHNA,4
DOSVADA,4
SARAI HARKHU,4
JAGANNATH JI,4
JAFARGANJ,4
PALAYAM,4
PALASNER,4
PALASINGI,4
SAPE-WAMNE (,4
DULLABCHERRA,4
DULARIYA,4
DUGDOL HALT,4
SARANGPUR RO,4
DUBRIKALAN,4
PAGDHAL,4
PADSE,4
PADMA,4
PADLI,4
BECHRAJI,4
BEBEJIA,4
ONTIMITTA,4
VADALI LUTER,4
UTTANGAL MAN,4
CHONGAJAN,4
CHOKI SORATH,4
CHITROD,4
BARKIPONA,4
BARKHEDA,4
KATANGI KHUR,4
MASANGAON,4
MARWAR RATAN,4
MARWAR KORI,4
MARHAURA,4
KATHLAL,4
KATHAUTIA,4
KATHANA,4
SARAI GOPAL,4
SARADHNA,4
DONGARGAON,4
SARPESWAR P.,4
BEGUNIA,4
PADAMPUR,4
PACHCHAKUPPA,4
PACHAWAN,4
CANDRABANDA,4
Bolagarh tow,4
BUTANA HALT,4
BURMI  HALT,4
URWAN,4
TARRA KALAN,4
CHAKARIAPALL,4
KHUI KHERA,4
BANGURKELA,4
BANGARMAU,4
DODDAGHATTA,4
DIWAN KHAVAT,4
SASVAD ROAD,4
JAKHALABANDH,4
OLD SACHIVAL,4
OLAKUR,4
JALIYA,4
PABAI,4
ORCHHA,4
NURPURA HALT,4
JAKSI,4
DILWA,4
ANUP SHAHR,4
ANTRI,4
NULENURU,4
NOSSAM,4
JAMUA,4
JAMBHALI  HA,4
OATING,4
JALESAR CITY,4
BAGADIA  PH,4
ODDARA HALLI,4
MADHOGANJ,4
CHAKUR,4
CHAKROD,4
JAMWALA,4
JAMGURI,4
JEONATHPUR,4
BHATPURA,4
DILMILI,4
MAGARDOH,4
MAEL,4
MADURE (H),4
JAMBUR,4
BAYAD,4
NOHAR,4
DIPLANA,4
BIJAIPUR ROA,4
CHALKHOWA,4
MAHANAGAR,4
MAHADIYA,4
MAHABUANG,4
MAGARPUR,4
KHOTKHOTI,4
JARAPADA,4
JAVALE,4
JAULKHERA,4
SEMMANDAPATT,4
SEMAI,4
SELENGHAT,4
SEKERKOTE,4
NIVASAR,4
JANNAGHATTA,4
JATWARA,4
JASRA,4
NILAKANTHEWA,4
NIBKARORI,4
NIBHAPUR,4
NEYVELI,4
DIKOM,4
SETTIGUNTA,4
SERONI ROAD,4
JAROLI,4
JARI,4
JARAUNA,4
KHURDA TOWN,4
KHUMTAI,4
BIJORA,4
CHAMARAJ,4
UNA,4
UMRAM,4
WARIGAON NEW,4
BANDNATH,4
BANDHUA,4
BANDANWARA,4
JETHIAN,4
ANJANI,4
ANIPUR,4
ANGAR,4
SHAHANAGAR T,4
DIGOD,4
DIGHWA DUBAU,4
BARADEV,4
DIGHA GHAT,4
SHAMSHABAD T,4
SHAMPURHALLI,4
YAMUNA SOUTH,4
JENAL,4
JAWAHARPUR K,4
SHINDAWANE,4
veravali,4
SHEWBABUDIH,4
SHEREKAN,4
SHAM KAURIA,4
saundal,4
SHAHZAD NAGA,4
ANKLAV,4
KHONKAR,4
KHOJEEPURA,4
KHOH,4
MAHARANI PAC,4
MAHARAJA CHH,4
CHAND KHIRA,4
CHANASMA JN.,4
ULNA BHARI,4
UKSI,4
UGU,4
UGARPUR,4
MAHIMBA,4
MAHGAWAN HAL,4
DHORAJI,4
DHOLPUR (NG),4
DHOKI,4
DHODRAMOHAR,4
SHARMA HALT,4
SHANKARPUR B,4
BINAUR,4
YARAGOPPA H,4
SHIRSOLI,4
SHIROOR,4
YEDAMANGALA,4
DHARNAODA,4
YEDSI,4
SHIWALA TEHU,4
YERMARAS,4
SHIVPURI HAL,4
SHER (HALT),4
SHEOSINGHPUR,4
SHEOPUR KALA,4
SHENOLI,4
SHENDRI,4
JETPUR,4
CHANDERA HAL,4
CHANDAWAL,4
UDRAMSAR,4
UDI MOR,4
ZARAP,4
YADUDIH,4
KHASA,4
KHARWA,4
NAYAGARH,4
JHILAHI,4
MAHESHPUR 'A,4
MAHEJI,4
NEW CHANGRAB,4
YADALAPUR,4
BAGRI NAGAR,4
BAGMAR,4
ANANTPAITH,4
SHRI BALAJI,4
SHONSELU,4
DHAVALAS,4
NERI,4
NERALAKATTE,4
UDAIPUR,4
Tenua Dumari,4
TURKAPALLI,4
MAINPURI KAC,4
MAHUTGAON,4
NEW DOMOHANI,4
KHINANIYAN,4
KHIMEL,4
BIDYADABRI,4
CHANDISAR,4
KHARAR,4
NAWAL SAHI H,4
NAWADIH,4
DHARESHWAR,4
KUKAVAV,4
DHARAM KUNDI,4
SHRIMAD DWAR,4
NAZIRA,4
NAYDONGRI,4
NAYARHAT,4
NAYAGARHTOWN,4
SIDHWALIA,4
JHAROKHAS,4
BATASI,4
ANGAI HALT,4
KUJU,4
JIRONA HALT,4
JIRON,4
JIRA ROAD,4
JINTI ROAD,4
NATHU KHEDI,4
JHIR,4
NAWAN,4
NATH GANJ,4
NARWASI,4
JOGINDER NAG,4
JOGIDIH,4
BHENSWADI,4
MAHUR,4
MAHUDHA,4
MAHUARIYA,4
KHARIO PH,4
BHOTEPATTI,4
BHORTEX,4
MASRAKH,4
MASODHA,4
BAMANWALI,4
BALWARA,4
MANKI,4
MANKHURD,4
BARHI,4
THALERA,4
THALAKU,4
CHILO,4
CHILIKDARA,4
TARWATA,4
SHUJATPUR,4
SHUDNIPUR,4
DHANWAR,4
DHANSURA,4
SIKIR,4
RAKHI,4
SIDMUKH,4
SIDLAGHATTA,4
KHARA-KAMERI,4
BHAGUAPAL,4
MAJGAON-ASSA,4
MAIVADIROAD,4
MAISHASHAN,4
CHANDNI,4
TUMMANAM GUT,4
KHANDARI HAL,4
BHUA,4
BHOYANI,4
MAJRI NANGAL,4
NARIYAR  HAL,4
NARIKKUDI,4
JUGIJAN,4
JUBBASAHANI,4
JOTANA,4
SILLIPUR,4
SILHAUDI,4
SILGHAT TOWN,4
SIKRODA,4
BHETASI,4
JUJOMURA,4
DHANSIRI,4
DHANPURA,4
BHEEMPURA,4
BHAYAVADAR,4
DHANORA (DEC,4
DHANETA,4
AMRUTVEL,4
SIMARIATAL,4
GODBHAGA,4
NARANPUR,4
JOBA,4
RAMGANJ,4
MAJHGAWAN PH,4
TULSI NAGAR,4
ALAI,4
TRIVIKARAMDE,4
CHARAMULA KU,4
CHARALI,4
MAKRERA,4
MAKALI DURGA,4
KHAMIL GHAT,4
MAKHI,4
KHANPUR AHIR,4
RAMARAJUPALL,4
KADI,4
KAIMARAKALAN,4
SINGHPURDUMR,4
ANANTARAJUPE,4
GOLAPATTI,4
BAIJNATH MAN,4
BAHUARA(HALT,4
JUNICHAVAND,4
JULGAON(DECC,4
ADARKI,4
NALLACHERUVU,4
BASSI BERISA,4
DEVGADH MADA,4
TANAKALLU,4
DHAMORA,4
DHAMALGAON,4
SINHAN,4
NANDRE,4
NANDKHAS,4
NANDI,4
KHANDHERI,4
CHAPAGURI,4
CHANOL,4
CHANNASANDRA,4
TOVALAI H.,4
TORNIYA,4
WASHIMBE,4
TOPPUR,4
GODHANI,4
TOMKA,4
KHAMBHEL,4
KHALIAPALI,4
KHAKHARIYA,4
KALA AKHAR,4
SIRMUTTRA,4
BASKATWA BH,4
KAJGAON TERH,4
GOLA ROAD,4
NAIMISHARANY,4
GIR GADHARA,4
BAILEY ROAD,4
KALANGANI,4
DEVTHANA HAL,4
GIDANAHALLI,4
SOMANAYAKKAN,4
SOMAN KATTI,4
DETROJ,4
RAMPAHARI,4
DEVARAPALLE,4
RAMKOT,4
SITABANJ,4
NAGRI,4
BARGOLAI,4
GOPALGANJ,4
MALASA,4
CHARKHEDA,4
CHARKHARI RO,4
CHARKEDA KHU,4
CHARHI,4
CHARBHUJA RO,4
BAKASPUR,4
DEOTALA,4
DEORAGRAM,4
RAJEWADI,4
NAGARGALI,4
NAGARDEVLA,4
NAGAON,4
NADIAPUR,4
DET,4
DESWAL  HALT,4
SIVADI,4
RAJAPATTI,4
SITHOULI,4
SITAPURAM PH,4
KAKLUR,4
SOMESHWARA,4
RAJAN KUNTI,4
RAJALUKAH,4
KHAJWANA,4
DETHLI,4
KALGUPUR,4
KALASAMUDRAM,4
GOMTA,4
GOMANGALAM,4
MUTTAMPATTI,4
MUTHALAMADA,4
MUSTRA,4
KALPATTICHAT,4
KALAMBHA,4
KALAMB ROAD,4
KAMARBANDHA,4
BAKHSHA,4
ALANDI,4
BHULON,4
BAMUR,4
MALTHAN,4
DEOGAN ROAD,4
DELVADA,4
AMONI,4
AMNAPUR,4
KALKALIGHAT,4
BAKRA ROAD,4
KAMALAPUR,4
TOKKUTTU,4
TISI,4
CHAUNTRA BHA,4
CHAUNRAH,4
CHAUDHURIBAN,4
DAURAI,4
DAUNDAJ,4
SONKHAMB,4
SONIYANA,4
SONEGAON,4
KHAJURI,4
MALIKPETH,4
BARWASNI HAL,4
DEEDAR GANJ,4
BHIMASAR,4
RAJSUNAKHALA,4
BHIMANA,4
BHILGAON,4
KAMATHE,4
CHATENI,4
ALEHPUR,4
BARUNDNI,4
KANAIBAZAR,4
MUNDIAMPAKKA,4
MUNDHEWADI,4
BALASIRING,4
MALTEKDI,4
MALLUR,4
MALLANWAN,4
BARGAON GUJA,4
KHAIRAH,4
KHAIGAON,4
MUNABAO,4
MULANUR,4
KANCHANPUR R,4
KANAUTA,4
DAVOL,4
KANAMALEPALL,4
BASANTAPUR,4
BALAPALLE,4
BALANGIR ROA,4
BAKTAL,4
MOUBUND,4
SONDIMRA,4
BAKANIAN BHA,4
MUIRPUR ROAD,4
KANGINHAL,4
BHIRINGI,4
BHINWALIYA,4
AMARPURA RAT,4
SORAI,4
SOOROTHEE,4
SONUABARI,4
BANAS,4
CHAVALKHEDE,4
CHAURE BAZAR,4
TIRUCHCHULI,4
GORAM GHAT,4
MAMANDURU,4
RAJABERA,4
BALAROAD,4
DATARDA KALA,4
DASARA,4
DARSHANNAGAR,4
SRIVENKATAPE,4
SRIRAMPUR (A,4
SRINIVASPUR,4
KANASAR NAWA,4
KANAROAN,4
RANGALITING,4
RANAYALA,4
KANKROLI,4
RANALA,4
SUMER,4
SULTANPUR,4
SULTANABAD H,4
RAMSAN,4
GIRDHARPUR,4
DANTE WARA,4
SUBEDARGANJ,4
SUAHERI HALT,4
MUDARIA,4
KHADKI BAZAR,4
KHADARPETT,4
KETTANDAPATT,4
KRISHNAI,4
BIR,4
KHAIRAHI,4
CHEGUNTA,4
CHEGRO,4
TINGRAI,4
TINDAULI,4
WAGHOLI,4
KESHWARI BH,4
MALWARA,4
MOTIGANJ,4
MOTERJHAR,4
MOTA JADRA,4
MOTA,4
WAGHODA,4
SUKHI SEWANI,4
DALSANUR,4
WADSINGE,4
SUPPALAPADU,4
BARSATHI,4
KESHAV GANJ,4
BISHRAMGANJ,4
BISHENGARH,4
KURINJIPADI,4
KURHAGADA,4
TILONIYA,4
TILBHUM,4
KURBALAKOTA,4
MORTHALA,4
MONGLAJHORA,4
BARUA CHAK,4
KANSRAO,4
MODASA,4
MISROD,4
MISRIKH TIRA,4
KARANJADI,4
SURASARAIGHA,4
AMHERA  HALT,4
GUA,4
AMBIKESHWAR,4
DAMRUGHUTU,4
DAMNAGAR,4
DAMAY,4
KARAHIYA HAL,4
BARUA NAGAR,4
MOHD KHEDA,4
MOHASA,4
DAMALACHERUV,4
BHONE,4
SUWANSA,4
SURPURA,4
MINATCHIPURA,4
MILAVALI HAL,4
ATRU,4
MOHANA HARYA,4
MOHANA,4
MODPUR,4
BALE,4
METTUR DAM,4
METPANJRA,4
TILAUNCHI,4
MANDU HALT,4
MANDPIYA,4
ATRAMPUR,4
KARARI,4
MHASAVAD,4
KENCHANALU,4
CHHAJAWA,4
ALTAGRAM,4
GHOTI,4
GHOSHAWAR,4
MANGALIYAWAS,4
MANDVA,4
RANIPUR ROAD,4
TIKAMGARH,4
TALAMADUGU H,4
KAPADVANJ,4
MEZENGA,4
DALAJI-KA-KH,4
BHONRA,4
TAKARKHEDE,4
BHOLIDIH,4
BHOKE,4
BALIMARA,4
BALENAHALLI,4
TIBI,4
THONDE BHAVI,4
THERBAN HALT,4
THEKERAGURI,4
CHHEHARTA,4
KAWAR,4
MANIKALAN HA,4
METHI TIKUR,4
TAHSIL BHADR,4
TAGDI,4
TADALI JN.,4
AMBARI,4
MELAPPALAYAM,4
ATWA KURSATH,4
MECHERI ROAD,4
KARRA,4
KAROTA PATRI,4
KARONDA,4
KARMABAD,4
MERIYANA,4
MATTAGAJPUR,4
BALWA,4
KATALPUR (HA,4
TAKU,4
TAKIPUR HALT,4
TAKHRAU HALT,4
TAKHA,4
TALAVLI,4
AMBIKA BHAWA,4
AMBIKA (ROHI,4
DAGARKHEDI,4
MANJHAGARH,4
THARA,4
THANGUNDI,4
THAMLA MOGAN,4
CHICHONDA,4
BAMSIN,4
BAMHRAULI,4
BARLANGA,4
GORINJA,4
GOREGAON ROA,4
KAVANUR,4
MANJHLEPUR,4
TALWARA JHIL,4
TALPUR,4
CHURKI,4
CHURIWALA,4
CHURAIBARI,4
KASHIPURA,4
MATIGARA,4
KARUVALLI,4
KARUNGUZHI,4
MARWAR CHHAP,4
MARWAR BAGRA,4
CHITRAPUR (H,4
TANGIRIAPAL,4
KATAHRI,4
BHUGAON,4
TALGARIA,4
WASUD,4
KUNARIYA,4
KUMTHA KHURD,4
R BLOCK HALT,4
BAR LONGFER,4
BAR,4
RAJNAGAR K H,4
RAJIV NAGAR,4
ATA,4
ASWAPURAM,4
ASVALI,4
ASIRGARH ROA,4
ASHTEGAON,4
GOGAMERI,4
BHADAIYAN,4
AMARPURA,4
TAMARAIPADI,4
TETELIA,4
TERHA HALT,4
TEMBURU,4
CHINTAMANI,4
GHAUSGANJ,4
CHINNE KUNTA,4
MARAMJHIRI,4
MARADANGA,4
BHALUKMARA,4
MARPALLI,4
KOTHAR,4
BINDAURA,4
BIMBARI,4
RASHIDPURA-K,4
YADUGRAM BH,4
BARA,3
RAJKIAWAS,3
MATODA,3
KATAIYA DAND,3
KESHOLI,3
TINKHEDA,3
MANAURI,3
KANOH,3
CHAURAKHERI,3
MOTIPURA CHA,3
BAKARKUDI,3
MALUGUR,3
MURUD,3
NAGESHWADI H,3
KAILASAPURAM,3
KAIRLA,3
MAJHIARI,3
BAHILPURWA,3
NAVAL GUND R,3
JHIMRI,3
CHANDRESAL,3
SHIVATHAN,3
NEW HARANGAJ,3
DHUVA,3
NEW WEST BLO,3
DIPORE,3
DINGWAI,3
BHAYANDAR,3
BANGARI,3
CHAKRAKWALA,3
BIJULI HALT,3
BANGURGRAM H,3
OHAN CABIN,3
KATHLEEGHAT,3
SARERI,3
MADARAHA,3
PALA,3
LUCKNOW (DIK,3
BARCHHI ROAD,3
PANHAI,3
IRADATGANJ,3
BHARSENDI,3
ILLOO,3
BADAUSA,3
LINK C-CABIN,3
BENODA,3
FAIZULLAPUR,3
PARVATSAR CI,3
LOHGARA,3
LINK JN CABI,3
HESALONG  FS,3
PATHARDIH JN,3
SAIYID SARAW,3
LATEMDA,3
SAHUWALA,3
SAHEED SURAJ,3
HATNAPUR,3
BOMADRA,3
PIPLOD ROAD,3
ROHAT,3
GHASARA HALT,3
KUWARCHINTAW,3
GUD MARKET,3
VISHNUPUR BA,3
GOONDA (BIHA,3
MARALAHALLI,3
YERRAGUDIPAD,2
BINDAYAKA,2
ADARSHNAGAR,2
ADICHUNCHUNA,2
RAMGARH SHEK,2
meghpur tito,2
RAJULA CITY,2
RAMACHANDRAP,2
KUMAR MARANG,2
KUMAR SODRA,2
KUMARAPATNAM,2
KUKMA,2
RANGAPANI,2
RANGAPAHAR,2
RAMVA,2
RAMSAR,2
GOALDIH,2
KRISHNAPURAM,2
KUNDURU,2
KUDGI H,2
WADRENGDISA,2
Villiambakka,2
ATHSARAI,2
GHUNDANKHAPA,2
RANIGAON,2
RANGTONG,2
GOVINDI MARW,2
GORUMAHISANI,2
MARWAR KHARA,2
MARWAR BITHR,2
TARABARI,2
TAPASI,2
TANTPUR,2
MATALKUNTA,2
THAIYAT HAMI,2
AMBAGAON,2
KATORIYA,2
KATOGHAN,2
KATLICHERRA,2
TAROPA,2
CHITTA HALT,2
BARKICHANPI,2
MAWAI,2
BALWANTPURA,2
BHUKARKA,2
TALAP,2
D Samudraval,2
MANISINGH KA,2
MANIPUR BAGA,2
KAZIPET F CA,2
KAZIPET E CA,2
CHHATARIPUT,2
CHHANUA,2
CHHANSARA,2
THATHANA MIT,2
THAM,2
BHOJRAS,2
BALIKOTIA,2
KAYAR,2
KAYAMSAR,2
KAWARGAON,2
BARKAKANA AV,2
MANIKPURA,2
DADHAL INAM,2
DABPAL,2
MELAKKONNAKK,2
KASHANATTI,2
MEPPULIYUR,2
DAHINSARA,2
DAHGAON,2
DAHEJ,2
DALDALI,2
KARAUNDHANA,2
MIGRENDISA,2
KEMRI (HALT),2
CHETTIYAPATT,2
MANGURJAN,2
MANGAPATNAM,2
MANGALAMPETA,2
MANESWAR,2
MENDIPATHAR,2
MEMRA MEMRAK,2
TAKSAL,2
MOINARBAND,2
MOHOPE,2
MOHKHUTI,2
KEREJANGA,2
TIN MILE HAT,2
TILA,2
AMAGURA,2
MANDERDISA,2
MITHA,2
KARAKAVALASA,2
DAMCHARA,2
KARJHAUSA,2
SURERA,2
SURELI,2
METPALLI,2
SUKU,2
SUKRITIPUR,2
MORTAD,2
MORAN,2
MONACHERRA,2
CHEMBUR,2
BHUTKIYA BHI,2
TINDHARIA,2
TINAIGHAT,2
SUPEDI,2
SUNDLAK,2
BARSUAN,2
MOLAGAVALLI,2
MOKHAMPURA,2
BASAMPALLE,2
DARIMETA,2
DAPSAURA,2
DAOTUHAJA,2
DANTRA,2
SRUNGAVARAPU,2
KHADAPA,2
TIRUCHANUR,2
TIPPESANDRA,2
MANABAR,2
KANPUR GOODS,2
DANGARI,2
SUKNA,2
KANIYURU,2
SONACHARA  S,2
SOMPUR ROAD,2
KAMRANGA,2
CHATTAR HAT,2
MALLIVIDU,2
MALLICKPURHA,2
KANDAMBAKKAM,2
SONARDIH,2
KANHAIPUR,2
BHISA HALT,2
SRI KALYAN P,2
SONWARA,2
KANKURGACHHI,2
DARLIPUT,2
DARIYAGANJ,2
SOLUR,2
KAMALUR,2
DEOJHAR,2
AMLETHA,2
TOKOPAL,2
TIRUVENNAMAL,2
ALGAPUR,2
CHAUPALE,2
CHAUK,2
CHAUHANI,2
MURGA-MAHADE,2
MURAITHA  HA,2
MUPA,2
MUNGILIPATTU,2
BARWALAROAD,2
DEBRABANDHAU,2
KAICHAR,2
BAJAKARE,2
NAGASAMUDRAM,2
KALANA,2
DEVPURA,2
DEVGAM,2
MALIGURA,2
MALAR,2
MALANCHA,2
MALAKA VEMAL,2
CHARMAL,2
CHARDUAR,2
KALAMALLA,2
KALACHAND,2
DESANG,2
KAKBARA,2
NAL HALT,2
DHANAKWADA,2
DHAIPUKHURI,2
SINGWAL,2
NANCHERLA,2
CHANNANI,2
CHANGRABANDH,2
TOZHUPPEDU,2
KHAKHRALA RO,2
SIRHI ITARA,2
SIRD,2
SIRAS,2
BASERI,2
BASARI,2
NAKATI SEMRA,2
NAILALUNG,2
ANAMALAI ROA,2
NARAYANAPURA,2
NARASIMHAPUR,2
NARASAPURAPU,2
MAJHAULI,2
AKONA,2
MAL BAZAR,2
MAKKAJIPALLI,2
MAKARWADI HA,2
KHANDIP,2
KAIMA,2
SINGHABAD,2
JUTURU,2
JURIAGAON,2
JUNA RAJUVAD,2
NALLA-SOPARA,2
NATHAPETTAI,2
JODHPUR CANT,2
BHEJA,2
KHARAHAT,2
CHANDRANATHP,2
BIHARA,2
TUNDU,2
TULUKAPATTI,2
MAJRIKHADAN,2
NARIMOGARU,2
NARI-KHETRI,2
SILARI,2
SILAK JHORI,2
BAHALDA ROAD,2
DHANAPUR-ORI,2
GORAPUR,2
BHADRAULI,2
BHALUKPONG,2
RASULABAD,2
GUDUM,2
GUDDA,2
KUNWAR,2
BARA HAPJAN,2
BARA BANI,2
VONDH,2
KURMAHAT,2
KRAPPA HALT,2
PUSHKAR TERM,2
GUMANDEV,2
BATESAR,2
NEORANADI,2
UDAIPURA,2
TYADA,2
MAIRABARI,2
KHARIKATIA,2
KHARGAPUR,2
DHARAKOH,2
BHIKAMKOR,2
SHRIPAT SHRI,2
SHRIKHANDA,2
SHRIBAR,2
SHRI RAMGARH,2
SIDDAPURA,2
JIRIGHAT,2
JIRIBAM,2
SHISHO H,2
NEMAKALLU,2
NEGUN,2
BATADRAWA RO,2
SHIVLAKHA,2
SHIVALINGAPU,2
DHING BAZAR,2
NEW GUMANDEV,2
BIDIYAD,2
BIDANPUR,2
CHANDIPOSHI,2
UDYANKHERI,2
NAYA KHARDIA,2
JHARWASA,2
SHINDURIYA K,2
SHIMILI GUDA,2
SHEODASPURA-,2
JHALRA  HALT,2
JHAGADIYA JN,2
MAHANSAR,2
CHANDAN,2
UGNA,2
BAH,2
BAGTHAR,2
NEW BANESWAR,2
NETHRAVATHI,2
DHING,2
DHIMSIRI,2
NEW SILCHAR,2
NEW NAWADIH,2
SHAITAN SING,2
ANKLESHWAR U,2
DHUWALA,2
CHAMPAJHARAN,2
CHALLAVARIPA,2
UMALLA,2
ULUNDURPET,2
CHANDAUNA HA,2
BANDARKHAL,2
JETHA CHANDA,2
NEW KATNI JU,2
SHANTIGRAMA,2
JERTHI DADHI,2
BHAVDHARI,2
BHATTIAN,2
DIJAOBRA,2
JASAI,2
JARATI,2
UPARMAL,2
CHAMRUA,2
MAHANADI,2
MAHAMANDIR,2
MAHAMADPUR-A,2
KHOWANG,2
DHURANT JWAS,2
DIHAKHO,2
JATINGA,2
NIJBARI,2
BATTULAPURAM,2
BATHUA BAZAR,2
BAGAVATHIPUR,2
ODANIYA CHAC,2
CHAKSU,2
CHAKITING,2
NOLBARI,2
NOKHRA,2
NLACHRVURU E,2
DITOKCHERRA,2
BHAWI,2
SEPON,2
JASALI,2
JAMIRA,2
DOKUR,2
JAITPURA,2
JAITPUR KALA,2
JAISINDER,2
MACHHAKUNDA,2
KIDIYA NAGAR,2
DIYATRA,2
SATH NARAINI,2
JAKKALACHERU,2
JAKANUR H,2
OKHAMADHI,2
JALINDRI,2
DOHRU,2
NONIHAT,2
ISHANAGAR,2
ISAND,2
PALIBA,2
PALAYASIVARA,2
VADAKANNIKAP,2
SARKANPUR,2
SARGIPALI,2
DRAKSHARAMA,2
PAKHAJAN,2
PAHARSAR,2
PADUA,2
JAKLAIR,2
DOMOHNI,2
HUBLI SOUTH,2
HUBLI EAST C,2
KINATTUKKADA,2
BULBULCHANDI,2
VAKADA HALT,2
VAGRA,2
VAGHPURA,2
IRANAGALU,2
DUMETRA,2
DUMDANGI,2
DUM DUMA TOW,2
ARAKKONAM WE,2
ISIVI,2
SAOTA,2
BADHADA,2
GHATWAD,2
RATNAL,2
RADHOGARH,2
KOVVADA HALT,2
BISSAU,2
KOTI,2
KYATSNDRA GO,2
KUSUNDA,2
BHALUA,2
BHAIRABI,2
PURANIGUDAM,2
QADIAN,2
PUVANUR,2
AUNLAJORI JN,2
GUMTO,2
SALONA,2
BHANSI,2
KODINAR,2
KODIMBALA,2
BUDHA PUSHKA,2
VALLIVEDU,2
BANNIKOPPA,2
BANKAPASI,2
SAMUDRAM,2
SAMRAU,2
SAMNI JN.,2
BADEARAPUR,2
SANDHANI DHA,2
PANSAR,2
SALEMGARH MA,2
LEPETKATA,2
BILARA,2
AIYANAPURAM,2
VANGANUR,2
BUDORA,2
LNGOHTA,2
LINGTI,2
PARIKKAL,2
PARHANA MAU,2
BADAMPAHAR,2
HOLDING LINE,2
SAMAGURI,2
PATASAHI,2
FATEHABAD,2
SAKARIYA,2
GAGARIYA,2
GADRA ROAD,2
LATHIKATA,2
LATAGURI JN,2
BORRAGUHALU,2
VARADAPUR,2
BENIPURGRAM,2
SALAR KHURD,2
SAKHUN,2
HILARA,2
PARJAPATI HA,2
HITNAL H,2
SALIMPUR BIH,2
GAHLOTA,2
HATIKHALI,2
HATIBARI,2
PERANI,2
LANGTING,2
LANGCHOLIET,2
LAMBIYA,2
KOMALI,2
VELANGI HALT,2
VEJALAKA,2
VAVANIYA,2
PATHARKHOLA,2
HINOTA RAMBA,2
GAJNER,2
HATUNDI,2
HANSIAWAS,2
PHIDING,2
LALIT LACHMI,2
LALAWADI,2
LALABAZAR,2
BORAWAR,2
BORADIGHI,2
VEMULAPADU,2
LARABAD BH,2
LAOPANI,2
PENDLIMARRI,2
PETRAPOLE,2
HARLA PUR,2
GAIGHAT HALT,2
RUPAHELI,2
GANGAVARAM H,2
GANGANPALLE,2
PHULWARIA,2
BORIDRA,2
KORATLA,2
KORAHIA,2
LAKKAVARAPUK,2
BAP,2
ARTALAKATTA,2
ARMOOR,2
Reddipalaiya,2
GANGA YAPALL,2
HANSARA,2
HANDAPA,2
GEGAL AKHRI,2
LAIN BAZAR,2
BODDAVARA,2
LAKHPAT,2
GARMADI,2
HALAKATTA,2
HAILAKANDI,2
PIPLIYA ROAD,2
PIPLEE,2
BESROLI,2
GAMANI,2
RUPAIGAON,2
RUPAI,2
